,id,created_at,text,rt_count,fav_count,english
54,1442438547831603206,2021-09-27 10:38:43+00:00,我が国は、民主主義・人権等の基本的価値を大切にする国であり、権威主義的体制との対立の最前線の東アジアに位置します。台湾海峡の安定、香港の民主主義、ウイグルの人権問題などは、自衛隊や海上保安庁との連携をし、毅然と対応してまいります。そのために必要であれば法改正も考えます。 https://t.co/nLywKacNle,677,3864,"Japan is a country that cherishes the basic value of democracy, human rights, etc., and is located in East Asia with the forefront of confrontation with the authoritative system. The stability of the Taiwan Strait, Democraticism in Hong Kong, the human rights issue of Uyghur, cooperation with the SDF and the Maritime Coast Guard, and will respond with resolution. In order to do this, we will also consider the law revision. https://t.co/nlywkacnle "
55,1442414692912095232,2021-09-27 09:03:56+00:00,ありがとうございます。コロナ禍で皆様の役割の重要性を国民は再確認したと思います。皆様の日々のご努力に感謝いたします。皆様を含め公的セクターの現場で働く方々の所得を増やすため、公的価格評価検討委員会(仮称)を設置し、公的価格の抜本的見直しを行っていきます。 https://t.co/Xfn9oU79gs,173,993,"Thank you very much. I think the people have reconfirmed the importance of your role in Corona. Thank you for your daily efforts. In order to increase the income of people who work at the site of a public sector, including everyone, we will establish a public price evaluation review committee (provisional name) and make a drastic review of public price. https://t.co/xfn9ou79gs "
56,1442344293943758854,2021-09-27 04:24:11+00:00,障がいへの理解を深める教育、大切なことだと思います。私も先日、今井絵理子参議院議員 @Eriko_imai とのインスタライブで、手話を習いました。 「岸田です。よろしくお願いします」 何度も練習しましたが、ちゃんと伝わるでしょうか？ #チーム岸田 https://t.co/vcpn9WBBjU https://t.co/2mVaP0UIvw,251,1401,"I think it is an important thing to deepen understanding of disability. I also learned sign language with Inst Live with Imai Riko House of Councilors @eriko_imai, the other day. ""Kishida. Thank you very much."" I practiced many times, but will it be transmitted properly? # Team Kishida https://t.co/vcpn9wbbju https://t.co/2mvap0uivw "
57,1442309240383684611,2021-09-27 02:04:54+00:00,#自民党総裁選 もあと2日。最後まで全力を尽くし、皆さんとともに日本の未来を作っていくリーダーとなるべく、今朝は日枝神社を参拝し、必勝を祈願してまいりました。 党員・党友の皆さま、投票は明日28日必着です。投票がお済みでない方は本日できるだけ早く、【岸田文雄】と書いて投函してください。 https://t.co/yyoGpxx4aA,262,1610,"# 2 days after the LDP Daigust. We will do our best to finish our best to the end, and have a leader who creates the future of Japan, and we prayed for a victory. Party member, party friend, voting is for 28 days tomorrow. If you have not polled, please write and post it as soon as possible today. https://t.co/YYOGPXX4AA "
58,1442114230170177537,2021-09-26 13:10:00+00:00,特別養護老人ホームを視察し、介護士の方々と意見交換をさせていただきました。コロナ禍で激務の中、人手不足や低賃金など待遇改善の必要性をあらためて痛感。私は介護士や看護師、保育士の皆さまの給与を思い切って引き上げるために「公的価格評価検討委員会」を設置します。 https://t.co/AMJSvxamDf https://t.co/EJ8ZAkuYVq,1581,5031,"We visited special nursing home home and exchange opinions with carer. In the case of Corona, there is a sense of security that the need to improve treatment such as shortage or low wages. I will set up a ""Public Price Evaluation Executive Committee"" to raise the salary of the carer, nurse and nursery school. https://t.co/amjsvxamdf https://t.co/EJ8ZAKUYVQ "
59,1442099063009071107,2021-09-26 12:09:44+00:00,4日間計6時間を超えた自民党総裁選討論会が終わりました。皆さま、ありがとうございました。 この討論会を通じ改めて「政治は国民のもの」という自民党立党宣言を噛み締めました。自民党は国民政党です。国民の声を受け止め、国民に寄り添って、国民のためにこれからも歩んでまいります。 #チーム岸田 https://t.co/jqe3WiygZl https://t.co/R5rquhHH8b,155,839,"The LDP Presidential President of the LDP President of the LDP is over. Thank you very much. The debate has been broken through the debate, and ""politics is the people of the people"" and biting the LDP declaration of the LDP. The LDP is a national party. We will receive the nation's voice and close to the people and will walk from now on for the people. # Team Kishida https://t.co/JQE3WIYGZL https://t.co/R5RQUHHH8B "
60,1442080488961687552,2021-09-26 10:55:55+00:00,信なくば立たず。 私は自民党を改革し、国民からの信頼を取り戻し、そして新しい政治を切り拓きます。 そのためには総裁選挙に勝ち抜き、総裁、そして内閣総理大臣になる。皆さんとともに、日本の未来を作ってまいります。 私に力を与えて下さい。 #チーム岸田 #自民党は国民政党 https://t.co/D6o7k2zlQL,670,2309,"I do not really notice. I reform the LDP and regain the trust from the people and open up new politics. To that end, he will win the Private Court Election, the President and the Prime Minister. Along with you, we will make a Japanese future. Please give me a force. # Team Kishida # LDP is National Political Party https://t.co/d6o7k2zlql "
61,1442049390810570764,2021-09-26 08:52:21+00:00,2020年度より低所得世帯の方の大学授業料を実質無償化し、返済を要しない給付型奨学金を支給する「高等教育の無償化」を導入していますが、さらに拡大策を考える必要があります。HECS（高等教育貢献制度）等、海外の制度も参考に、経済状況に左右されず、学びたい人が大学等で学べる環境を整備します。 https://t.co/xEBfBlGfgR,248,1121,"In fiscal 2020, we have introduced a ""grade of higher education"" to provide university tuition fees of low-income households, and to provide a benefit scholarship that does not require repayment, but you need to think about further expansion . HECS (higher education contribution system), overseas system, referring to the economic situation, and we will develop an environment where you want to learn by universities and other people. https://t.co/xebfblgfgr "
62,1442031394679504899,2021-09-26 07:40:50+00:00,台風16号は、10月1日(金)にかけて伊豆諸島近海を通過する予想が出ています。猛烈な勢力のため、進路に近い場所では暴風や、激しい雨が降るおそれがあります。 台風がくる前からチェックをしておくべきことなどがこのページにまとまっています。「自分だけは大丈夫」と思わず、台風に備えましょう。 https://t.co/xeQqbTPeDV,161,714,"Typhoon No. 16 is expected to pass through the Izu Islands near October 1 (Fri). Because of the furious power, there is a risk of storms and intense rain in a place close to the course. You should check for checking before the typhoon comes. Let's prepare for the typhoon without thinking about ""I only be good"". https://t.co/xeqqbtpedv "
63,1442008351726977029,2021-09-26 06:09:16+00:00,本日9/26は、#核兵器の全面的廃絶のための国際デー です。「核兵器のない世界」への道筋は、決して容易ではありません。しかし、広島・長崎の悲劇を二度と繰り返してはならない、この思いを胸に、私は広島選出の国会議員として、自民党総裁候補として、決してひるまず、この難題に挑戦してまいります。,193,1061,"Today 9/26 is an international day for the full abolition of nuclear weapons. The path to the ""world without nuclear weapons"" is not easy. However, I should not repeat the tragedy of Hiroshima and Nagasaki, and I think that I will try this challenge as a president of the LDP. "
64,1441940376995041283,2021-09-26 01:39:10+00:00,#自民党総裁選 政策討論会④のテーマは「憲法改正、少子化・人口減少対策、地方創生、スポーツ文化振興、 教育・人への投資」です。 国民の皆さまの声を受け止め、それに応え、チーム力で山積する課題を解決するリーダーとして先頭に立っていきます！ ️9/26 18:00〜 https://t.co/bWibFLDvPW,135,628,"# The theme of the LDP Precurrent Policy Debt 4 is ""Constitutional amendments, decline in declining birth, population reduction, local creation, investment in educational and people"". Receive the voices of the people, respond to it, and will stand up as a leader to solve the task of piling up with team power! ️ 9/26 18:00 ~ https://t.co/bwibfldvpw "
